
---------- Begin Simulation Statistics ----------
simSeconds                                   0.003129                       # Number of seconds simulated (Second)
simTicks                                   3128592500                       # Number of ticks simulated (Tick)
finalTick                                  3128592500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     24.32                       # Real time elapsed on the host (Second)
hostTickRate                                128637982                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2256768                       # Number of bytes of host memory used (Byte)
simInsts                                     10000000                       # Number of instructions simulated (Count)
simOps                                       11814314                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   411168                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     485766                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          6257186                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        15821422                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      114                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       13645457                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  76790                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4007185                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          12070603                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  18                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             6238041                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.187459                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.069675                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   1794902     28.77%     28.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    929876     14.91%     43.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1168094     18.73%     62.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    791248     12.68%     75.09% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    662605     10.62%     85.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    383489      6.15%     91.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    264516      4.24%     96.10% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     95800      1.54%     97.64% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    147511      2.36%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               6238041                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   35785     84.84%     84.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     84.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     84.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     84.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     84.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     84.84% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     84.84% # attempts to use FU when none available (Count)
